latitude,longitude,timestamp,unit,trip_id
39.08911,-94.91718,2023-12-08 19:36:54+00:00,1000,3
39.08909,-94.91756,2023-12-08 19:36:56+00:00,1000,3
39.08906,-94.91797,2023-12-08 19:36:58+00:00,1000,3
39.089,-94.91842,2023-12-08 19:37:01+00:00,1000,3
39.08896,-94.91877,2023-12-08 19:37:03+00:00,1000,3
39.08889,-94.91915,2023-12-08 19:37:05+00:00,1000,3
39.08877,-94.91962,2023-12-08 19:37:07+00:00,1000,3
39.08867,-94.91998,2023-12-08 19:37:09+00:00,1000,3
39.08861,-94.92018,2023-12-08 19:37:10+00:00,1000,3
39.08851,-94.92048,2023-12-08 19:37:12+00:00,1000,3
39.08839,-94.92079,2023-12-08 19:37:14+00:00,1000,3
39.08821,-94.92122,2023-12-08 19:37:16+00:00,1000,3
39.08806,-94.92155,2023-12-08 19:37:18+00:00,1000,3
39.08798,-94.92172,2023-12-08 19:37:19+00:00,1000,3
39.08798,-94.92172,2023-12-08 19:37:19+00:00,1000,3
39.08798,-94.92172,2023-12-08 19:37:19+00:00,1000,3
39.08763,-94.92249,2023-12-08 19:37:24+00:00,1000,3
39.08733,-94.92316,2023-12-08 19:37:28+00:00,1000,3
39.08733,-94.92316,2023-12-08 19:37:28+00:00,1000,3
39.08733,-94.92316,2023-12-08 19:37:28+00:00,1000,3
39.08559,-94.927,2023-12-08 19:37:51+00:00,1000,3
39.08537,-94.92749,2023-12-08 19:37:54+00:00,1000,3
39.08521,-94.92786,2023-12-08 19:37:56+00:00,1000,3
39.08506,-94.92827,2023-12-08 19:37:59+00:00,1000,3
39.08505,-94.92829,2023-12-08 19:37:59+00:00,1000,3
39.08505,-94.92829,2023-12-08 19:37:59+00:00,1000,3
39.08505,-94.92829,2023-12-08 19:37:59+00:00,1000,3
39.08495,-94.92858,2023-12-08 19:38:00+00:00,1000,3
39.08484,-94.92893,2023-12-08 19:38:02+00:00,1000,3
39.08476,-94.92923,2023-12-08 19:38:04+00:00,1000,3
39.08465,-94.92968,2023-12-08 19:38:06+00:00,1000,3
39.08456,-94.93011,2023-12-08 19:38:09+00:00,1000,3
39.0845,-94.93045,2023-12-08 19:38:10+00:00,1000,3
39.08444,-94.93091,2023-12-08 19:38:13+00:00,1000,3
39.08439,-94.93128,2023-12-08 19:38:15+00:00,1000,3
39.08431,-94.93216,2023-12-08 19:38:19+00:00,1000,3
39.08425,-94.93298,2023-12-08 19:38:24+00:00,1000,3
39.08418,-94.93376,2023-12-08 19:38:28+00:00,1000,3
39.08418,-94.93376,2023-12-08 19:38:28+00:00,1000,3
39.08418,-94.93376,2023-12-08 19:38:28+00:00,1000,3
39.08391,-94.93712,2023-12-08 19:38:45+00:00,1000,3
39.08391,-94.93712,2023-12-08 19:38:45+00:00,1000,3
39.08391,-94.93712,2023-12-08 19:38:45+00:00,1000,3
39.08343,-94.94301,2023-12-08 19:39:16+00:00,1000,3
39.08337,-94.9437,2023-12-08 19:39:19+00:00,1000,3
39.08329,-94.94446,2023-12-08 19:39:23+00:00,1000,3
39.0832,-94.94529,2023-12-08 19:39:28+00:00,1000,3
39.08305,-94.94634,2023-12-08 19:39:33+00:00,1000,3
39.08291,-94.94723,2023-12-08 19:39:38+00:00,1000,3
39.0829,-94.94732,2023-12-08 19:39:38+00:00,1000,3
39.0829,-94.94732,2023-12-08 19:39:38+00:00,1000,3
39.0829,-94.94732,2023-12-08 19:39:38+00:00,1000,3
39.08277,-94.94807,2023-12-08 19:39:42+00:00,1000,3
39.08217,-94.95119,2023-12-08 19:39:59+00:00,1000,3
39.08181,-94.95309,2023-12-08 19:40:09+00:00,1000,3
39.08154,-94.95448,2023-12-08 19:40:17+00:00,1000,3
39.08154,-94.95448,2023-12-08 19:40:17+00:00,1000,3
39.08154,-94.95448,2023-12-08 19:40:17+00:00,1000,3
39.08128,-94.95585,2023-12-08 19:40:24+00:00,1000,3
39.08105,-94.95706,2023-12-08 19:40:30+00:00,1000,3
39.0805,-94.95997,2023-12-08 19:40:46+00:00,1000,3
39.07997,-94.9627,2023-12-08 19:41:01+00:00,1000,3
39.07974,-94.96388,2023-12-08 19:41:07+00:00,1000,3
39.07955,-94.96481,2023-12-08 19:41:12+00:00,1000,3
39.07951,-94.96496,2023-12-08 19:41:13+00:00,1000,3
39.0794,-94.96548,2023-12-08 19:41:15+00:00,1000,3
39.0794,-94.96548,2023-12-08 19:41:15+00:00,1000,3
39.0794,-94.96548,2023-12-08 19:41:15+00:00,1000,3
39.07925,-94.9662,2023-12-08 19:41:19+00:00,1000,3
39.07867,-94.96887,2023-12-08 19:41:34+00:00,1000,3
39.07856,-94.96937,2023-12-08 19:41:36+00:00,1000,3
39.07856,-94.96937,2023-12-08 19:41:36+00:00,1000,3
39.07856,-94.96937,2023-12-08 19:41:36+00:00,1000,3
39.0783,-94.97056,2023-12-08 19:41:43+00:00,1000,3
39.07648,-94.97887,2023-12-08 19:42:27+00:00,1000,3
39.07641,-94.9792,2023-12-08 19:42:29+00:00,1000,3
39.07641,-94.9792,2023-12-08 19:42:29+00:00,1000,3
39.07641,-94.9792,2023-12-08 19:42:29+00:00,1000,3
39.07562,-94.98278,2023-12-08 19:42:48+00:00,1000,3
39.07455,-94.98771,2023-12-08 19:43:15+00:00,1000,3
39.07407,-94.98989,2023-12-08 19:43:27+00:00,1000,3
39.07407,-94.98989,2023-12-08 19:43:27+00:00,1000,3
39.07407,-94.98989,2023-12-08 19:43:27+00:00,1000,3
39.0728,-94.99572,2023-12-08 19:43:58+00:00,1000,3
39.07272,-94.99606,2023-12-08 19:44:00+00:00,1000,3
39.07225,-94.99833,2023-12-08 19:44:12+00:00,1000,3
39.07225,-94.99833,2023-12-08 19:44:12+00:00,1000,3
39.07225,-94.99833,2023-12-08 19:44:12+00:00,1000,3
39.07199,-94.99956,2023-12-08 19:44:19+00:00,1000,3
39.0719,-95.00014,2023-12-08 19:44:22+00:00,1000,3
39.07172,-95.00113,2023-12-08 19:44:27+00:00,1000,3
39.07156,-95.0021,2023-12-08 19:44:32+00:00,1000,3
39.07136,-95.00386,2023-12-08 19:44:41+00:00,1000,3
39.07108,-95.00542,2023-12-08 19:44:50+00:00,1000,3
39.07097,-95.00602,2023-12-08 19:44:53+00:00,1000,3
39.0708,-95.00679,2023-12-08 19:44:57+00:00,1000,3
39.07057,-95.00787,2023-12-08 19:45:03+00:00,1000,3
39.07053,-95.00803,2023-12-08 19:45:04+00:00,1000,3
39.07053,-95.00803,2023-12-08 19:45:04+00:00,1000,3
39.07053,-95.00803,2023-12-08 19:45:04+00:00,1000,3
39.0704,-95.00868,2023-12-08 19:45:07+00:00,1000,3
39.07025,-95.00939,2023-12-08 19:45:11+00:00,1000,3
39.07,-95.01033,2023-12-08 19:45:16+00:00,1000,3
39.06963,-95.0117,2023-12-08 19:45:24+00:00,1000,3
39.06935,-95.01271,2023-12-08 19:45:29+00:00,1000,3
39.06921,-95.01334,2023-12-08 19:45:33+00:00,1000,3
39.06908,-95.01392,2023-12-08 19:45:36+00:00,1000,3
39.06901,-95.01433,2023-12-08 19:45:38+00:00,1000,3
39.06894,-95.01477,2023-12-08 19:45:40+00:00,1000,3
39.06885,-95.01534,2023-12-08 19:45:43+00:00,1000,3
39.06878,-95.01598,2023-12-08 19:45:47+00:00,1000,3
39.06878,-95.01598,2023-12-08 19:45:47+00:00,1000,3
39.06878,-95.01598,2023-12-08 19:45:47+00:00,1000,3
39.06874,-95.01633,2023-12-08 19:45:48+00:00,1000,3
39.06861,-95.01796,2023-12-08 19:45:57+00:00,1000,3
39.06861,-95.01796,2023-12-08 19:45:57+00:00,1000,3
39.06861,-95.01796,2023-12-08 19:45:57+00:00,1000,3
39.06815,-95.02343,2023-12-08 19:46:25+00:00,1000,3
39.06804,-95.02484,2023-12-08 19:46:33+00:00,1000,3
39.0679,-95.02669,2023-12-08 19:46:42+00:00,1000,3
39.0679,-95.02669,2023-12-08 19:46:42+00:00,1000,3
39.0679,-95.02669,2023-12-08 19:46:42+00:00,1000,3
39.06779,-95.02817,2023-12-08 19:46:50+00:00,1000,3
39.06769,-95.02939,2023-12-08 19:46:56+00:00,1000,3
39.0676,-95.03004,2023-12-08 19:47:00+00:00,1000,3
39.06752,-95.03059,2023-12-08 19:47:03+00:00,1000,3
39.06736,-95.03147,2023-12-08 19:47:07+00:00,1000,3
39.06715,-95.03247,2023-12-08 19:47:13+00:00,1000,3
39.06715,-95.03247,2023-12-08 19:47:13+00:00,1000,3
39.06715,-95.03248,2023-12-08 19:47:13+00:00,1000,3
39.06697,-95.03317,2023-12-08 19:47:17+00:00,1000,3
39.06681,-95.03374,2023-12-08 19:47:20+00:00,1000,3
39.06659,-95.03444,2023-12-08 19:47:24+00:00,1000,3
39.06552,-95.03766,2023-12-08 19:47:42+00:00,1000,3
39.06533,-95.03821,2023-12-08 19:47:45+00:00,1000,3
39.06533,-95.03821,2023-12-08 19:47:45+00:00,1000,3
39.06533,-95.03821,2023-12-08 19:47:45+00:00,1000,3
39.06492,-95.03945,2023-12-08 19:47:52+00:00,1000,3
39.06468,-95.04018,2023-12-08 19:47:56+00:00,1000,3
39.06442,-95.04091,2023-12-08 19:48:00+00:00,1000,3
39.06406,-95.04186,2023-12-08 19:48:06+00:00,1000,3
39.06381,-95.04247,2023-12-08 19:48:09+00:00,1000,3
39.06338,-95.0435,2023-12-08 19:48:15+00:00,1000,3
39.06338,-95.0435,2023-12-08 19:48:15+00:00,1000,3
39.06338,-95.0435,2023-12-08 19:48:15+00:00,1000,3
39.06335,-95.04357,2023-12-08 19:48:16+00:00,1000,3
39.06314,-95.04404,2023-12-08 19:48:19+00:00,1000,3
39.06265,-95.04508,2023-12-08 19:48:25+00:00,1000,3
39.06179,-95.04687,2023-12-08 19:48:36+00:00,1000,3
39.06094,-95.04862,2023-12-08 19:48:46+00:00,1000,3
39.05952,-95.05155,2023-12-08 19:49:04+00:00,1000,3
39.05952,-95.05155,2023-12-08 19:49:04+00:00,1000,3
39.05952,-95.05155,2023-12-08 19:49:04+00:00,1000,3
39.05848,-95.05369,2023-12-08 19:49:17+00:00,1000,3
39.05826,-95.05415,2023-12-08 19:49:20+00:00,1000,3
39.05797,-95.05475,2023-12-08 19:49:24+00:00,1000,3
39.05762,-95.05548,2023-12-08 19:49:28+00:00,1000,3
39.05732,-95.05611,2023-12-08 19:49:32+00:00,1000,3
39.0573,-95.05616,2023-12-08 19:49:32+00:00,1000,3
39.0573,-95.05616,2023-12-08 19:49:32+00:00,1000,3
39.0573,-95.05616,2023-12-08 19:49:32+00:00,1000,3
39.05712,-95.05656,2023-12-08 19:49:35+00:00,1000,3
39.05692,-95.05705,2023-12-08 19:49:38+00:00,1000,3
39.05674,-95.0575,2023-12-08 19:49:40+00:00,1000,3
39.05658,-95.05795,2023-12-08 19:49:43+00:00,1000,3
39.05631,-95.05875,2023-12-08 19:49:47+00:00,1000,3
39.05624,-95.05899,2023-12-08 19:49:49+00:00,1000,3
39.05624,-95.05899,2023-12-08 19:49:49+00:00,1000,3
39.05624,-95.05899,2023-12-08 19:49:49+00:00,1000,3
39.05612,-95.0594,2023-12-08 19:49:51+00:00,1000,3
39.05432,-95.06601,2023-12-08 19:50:27+00:00,1000,3
39.05397,-95.06735,2023-12-08 19:50:35+00:00,1000,3
39.05361,-95.06865,2023-12-08 19:50:42+00:00,1000,3
39.05361,-95.06865,2023-12-08 19:50:42+00:00,1000,3
39.05361,-95.06865,2023-12-08 19:50:42+00:00,1000,3
39.0536,-95.06867,2023-12-08 19:50:42+00:00,1000,3
39.05344,-95.06922,2023-12-08 19:50:45+00:00,1000,3
39.05325,-95.06983,2023-12-08 19:50:48+00:00,1000,3
39.05303,-95.07051,2023-12-08 19:50:52+00:00,1000,3
39.05284,-95.07105,2023-12-08 19:50:55+00:00,1000,3
39.05253,-95.07191,2023-12-08 19:51:00+00:00,1000,3
39.05214,-95.07294,2023-12-08 19:51:06+00:00,1000,3
39.05205,-95.07315,2023-12-08 19:51:07+00:00,1000,3
39.05205,-95.07315,2023-12-08 19:51:07+00:00,1000,3
39.05205,-95.07315,2023-12-08 19:51:07+00:00,1000,3
39.04886,-95.08126,2023-12-08 19:51:54+00:00,1000,3
39.04886,-95.08126,2023-12-08 19:51:54+00:00,1000,3
39.04886,-95.08126,2023-12-08 19:51:54+00:00,1000,3
39.04709,-95.08573,2023-12-08 19:52:20+00:00,1000,3
39.04689,-95.08625,2023-12-08 19:52:23+00:00,1000,3
39.04689,-95.08625,2023-12-08 19:52:23+00:00,1000,3
39.04689,-95.08625,2023-12-08 19:52:23+00:00,1000,3
39.04656,-95.0871,2023-12-08 19:52:28+00:00,1000,3
